human_gene,mouse_gene,TPM_human,TPM_mouse
C8G,C8g,0.6622191418866663,9.084576787541003
C9,C9,0,3.043804646478251
CA11,Car11,1.28156256602142,0.9971271375469524
CA6,Car6,5.729890606023563,3712.453625976671
CAMP,Camp,1.60370826253616,0.10617460234693991
CARTPT,Cartpt,0,0.105212753354777
CBLIF,Cblif,0.18435476241428575,0.04128366306816301
CBLN1,Cbln1,0.24421739606044937,0.15259505537459642
CBLN2,Cbln2,0.01108066603433046,0.05085383739409083
CBLN3,Cbln3,0.628174603834656,0.03822716216452872
CBLN4,Cbln4,0.0496135614460388,0.00787353271854131
CCBE1,Ccbe1,0.1813813417695733,1.060687983994285
CCDC126,Ccdc126,4.659903842801,8.275691428274962
CCDC134,Ccdc134,4.3495446830578794,6.6515824202789515
CCDC3,Ccdc3,1.3176673464385364,5.680538254715116
CCDC80,Ccdc80,15.704403328666745,11.508158037638964
CCK,Cck,0.070184358014864,23.473069676717717
CCL11,Ccl11,0.14220188955996668,22.536265544692192
CCL17,Ccl17,0.471291597431328,0.12760448119193674
CCL20,Ccl20,0.5814635808205657,0.14687086208355837
CCL22,Ccl22,0.35739274186050723,1.1000094961003193
CCL24,Ccl24,0.4800472469743103,1.1081928355296908
CCL25,Ccl25,0.06583540933475983,2.5391308071175773
CCL26,Ccl26,0.14352025028569337,0
CCL28,Ccl28,221.82729560176003,391.50970745697623
CCL5,Ccl5,0.055937080527359,4.598649858976913
CCL7,Ccl7,0.141148542229893,3.863618539529102
CCL8,Ccl8,1.325220373364361,3.0610922096493165
CCN1,Ccn1,33.726912135101834,12.667120217948884
CCN2,Ccn2,76.62568469926164,33.72147363682
CCN3,Ccn3,2.4876731319332466,1.097617516222827
CCN4,Ccn4,2.7950759801365948,0.44421522006637465
CCN5,Ccn5,4.6194273605689595,4.032327497584414
CCN6,Ccn6,0.01712117521325153,0.07034496676228535
CD14,Cd14,55.59340242191604,37.89839194718815
CD160,Cd160,1.3883618835165823,0.32894988299314665
CD163,Cd163,12.21073805817995,2.5379450328062116
CD40,Cd40,9.818857024654177,0.870927888605121
CD40LG,Cd40lg,0.7597776071940627,0.04718727527179039
CD44,Cd44,64.53539864281227,37.743375191193294
CD48,Cd48,3.04875384729954,4.9145837712903475
CD5L,Cd5l,0.03053303411415653,0.5619817295632468
CD74,Cd74,223.4270790203204,150.06511895131067
CD99L2,Cd99l2,9.432308987365753,40.656978746998625
CDNF,Cdnf,2.098042201113657,2.0671533651096876
CDSN,Cdsn,0.01421962184051653,3.27663600013287
CEACAM16,Ceacam16,0.07328316963815207,0.4045486157362505
CEL,Cel,0.538191162169267,222.71564905386023
CELA1,Cela1,0,423.1882793359742
CEMIP,Cemip,1.5893081606845738,0.03060167163924187
CER1,Cer1,0.020256966549648,0.00440254315443252
CES4A,Ces4a,6.101110757693134,0.2429786151067983
CES5A,Ces5a,0.19081827800189868,1.657776217374357
CFB,Cfb,0.21161470701586757,21.7066968643827
CFD,Cfd,1.201968897980302,12.931940322666374
CFHR3,Cfhr2,0.1200481031919761,2.419854631484804
CFI,Cfi,9.11426395688425,4.476067029642672
CFP,Cfp,0.6633622841354483,16.67997259159062
CGA,Cga,0,0.03947955968434392
CGREF1,Cgref1,23.688131431168,593.6017837842703
CHAD,Chad,4.990439526931211,33.41068047268642
CHADL,Chadl,2.83849012564202,0.9633268602827504
CHI3L1,Chi3l1,9.538742148306527,0.9994845609631068
CHIT1,Chit1,0.18396366716696705,1.3714671595656074
CHL1,Chl1,2.2620457549875885,2.484571636079387
CHRD,Chrd,1.8280458559897033,1.404535035431022
CHRDL1,Chrdl1,9.168529339158123,0.18161232583701284
CHRDL2,Chrdl2,0.06585898669123116,0.03406851294773779
CHSY1,Chsy1,8.05902201191582,2.1179133249149307
CILP,Cilp,3.112752008270467,8.06429506594959
CILP2,Cilp2,0.4034623857484399,0.03310124374537041
CLCA1,Clca1,0.12071250073251066,0.10474594799594215
CLCF1,Clcf1,4.357172906380067,5.1583593909082754
CLEC11A,Clec11a,4.680736635861412,5.281590431205565
CLEC3A,Clec3a,0,0.02431743201496387
CLEC3B,Clec3b,12.100932320321256,29.136296628081137
CLPS,Clps,0,255.0156371168267
CLPSL2,Clpsl2,0,0
CLU,Clu,43.47055117736457,120.15518941293844
CMA1,Cma1,2.3059709277041,1.0461869973735372
CNDP1,Cndp1,0.05060051892968583,0.03975806126601226
CNMD,Cnmd,16.226295722989967,1.061565193564354
COCH,Coch,0.7063090928628607,7.712828061984825
COL10A1,Col10a1,6.166852376228977,0.01990953322053223
COL11A1,Col11a1,1.169813034360148,0.4935118719284017
COL11A2,Col11a2,0.00403634416203973,3.5457806341899207
COL12A1,Col12a1,23.1192440335916,1.1830227714278374
COL14A1,Col14a1,15.837890305250804,9.111280103866733
COL15A1,Col15a1,36.68541862802476,12.73409693677455
COL16A1,Col16a1,10.144383504745935,4.208003396571049
COL17A1,Col17a1,16.7912125544344,14.304297649661672
COL18A1,Col18a1,0.7349507202800948,7.976599285332576
