Geneid,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-5A-PAR-Fem-L
1700019D03Rik,No_annotation,NA,NA,7.074766548130917,7.34238580824045,6.5395280279118495,7.5920679132921,7.92268154259145,6.96954474170353,6.88524903537472,8.5070363275102,4.5720197283135
1700019E08Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700019F05Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700019G24Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700019J19Rik,No_annotation,NA,NA,0.11632620682983297,0.02021881586458945,0.30854098876032,0,0,0,0.0808752634583578,0,0.61708197752064
1700019M22Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700019P21Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020A23Rik,No_annotation,NA,NA,0.014125095013292082,0.021187642519938123,0,0.0847505700797525,0,0,0,0,0
1700020D12Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020D14Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020G03Rik,No_annotation,NA,NA,0.04646114679333181,0.0393259843147359,0.060731471750523645,0.110892838037234,0,0.0464110992217096,0,0.0680383167431911,0.0534246267578562
1700020G17Rik,No_annotation,NA,NA,0.016973269909414834,0.02545990486412225,0,0.101839619456489,0,0,0,0,0
1700020L13Rik,No_annotation,NA,NA,0.020890477609620168,0.031335716414430254,0,0,0.0482008670124867,0.0274487941131775,0.0496932045320568,0,0
1700020L24Rik,No_annotation,NA,NA,0.6756594570470543,0.602110249914054,0.822757871313055,0.778690126484856,0.185463688857702,1.11650582405764,0.327781360256018,0.46449417701384,1.18102156561227
1700020M21Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020N01Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020N15Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700020N18Rik,No_annotation,NA,NA,0.1873742476515315,0.22976713717127975,0.102588468612035,0.681413175888028,0,0.237655372797091,0,0,0.20517693722407
1700021F02Rik,No_annotation,NA,NA,0.10200604403526667,0.04488595944252775,0.2162462132207445,0.179543837770111,0,0,0,0,0.432492426441489
1700021G15Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700021L23Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700021N21Rik,No_annotation,NA,NA,0.0072236653365199835,0.010835498004779976,0,0,0,0,0.0433419920191199,0,0
1700022A21Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700022A22Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700022E09Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700022H01Rik,No_annotation,NA,NA,0.0240358444015807,0,0.0721075332047421,0,0,0,0,0.0348273620609792,0.109387704348505
1700022H16Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700022N22Rik,No_annotation,NA,NA,0.16024207328176146,0.0814767463437617,0.317772727157761,0.121332359118083,0.0557322524831878,0.021158445462241,0.127683928311535,0.124072477342238,0.511472976973284
