Geneid,mouse_gene,ortholog_type,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
RAET1E-LRP11,NA,human-specific,0.120196334730301,0.18976095585731,0.174219677078,0.132990921576568,0.214575671272489,0.121706025778421,0.08392177201737,0.29381630320803,0.0772285431718281,0.200897222343381,0.111725678579602,0.190580582411301,0.160226199156601,NA,NA,NA,NA,NA
RAET1G,Ulbp1,one-to-many (mouse-to-human),0.647834550536148,0.219165888323416,0.172471172410635,0.1365323526684,0.495651672859306,0.0281130637580656,0.0484630508704132,0.548173369334747,0,0.23202780570784,0.117307672141362,0.188667876318372,0.170819530995357,Secreted - unknown location,Immunity,NA,NA,NA
RAET1K,NA,human-specific,0,0,0,0.0790173085824066,0,0,0.0560954201788777,0,0,0,0,0,0,NA,NA,NA,NA,NA
RAET1L,Ulbp1,one-to-many (mouse-to-human),0,0,0,0,0,0,0,0,0.0745175114743029,0,0.0784026611132016,0,0,NA,NA,NA,NA,NA
RAF1,Raf1,one-to-one,28.238365916401,30.9434946067086,26.07562918,26.8066167693496,37.3450133687572,30.7283361151271,21.5107301496216,23.9249615995109,17.696242418194,24.893759829286,20.9514141330113,19.7006917490461,24.2013325453992,NA,NA,Medium,Approved,glandular cells
RAG1,Rag1,one-to-one,0.405138659480236,0.556808574636054,0.259535543446879,0.326859614972418,0.260789961693005,0.315362225798963,0.218782375088167,0.399948712938798,0.433171563354819,0.42057509666906,0.52636608956121,0.619436574948932,0.233681949640242,NA,NA,NA,NA,NA
RAG2,Rag2,one-to-one,0.0766523910354817,0.116693609684384,0.0357121637666545,0.30744291442431,0.284207394795172,0.209560934871613,0.188153227122565,0.137828321724672,0.0831105403489118,0.30628086920411,0.138452537999518,0.13673057942642,0.371386807962976,NA,NA,NA,NA,NA
RAI1,Rai1,one-to-one,9.29346919609031,8.54351279979559,6.2967992265701,8.46011466856661,7.99927499774262,9.1547493295043,1.98160558737804,10.3332234421856,5.68163635159034,8.18256424120819,6.21460913916365,4.86531974241686,6.96668408024493,NA,NA,Medium,Approved,glandular cells
RAI1-AS1,NA,human-specific,4.92810552539764,3.33440883735343,2.34101191632764,2.35214057984927,10.8677497017048,7.83724088423144,2.04931882869366,6.62290718386666,3.98129005245924,6.45020334046346,5.43817455259007,2.85633880254423,6.06401404693174,NA,NA,NA,NA,NA
RAI14,Rai14,one-to-one,4.08396961498643,5.87995483586606,2.91306617170221,4.91277000644083,14.8195100613803,9.56400271499494,4.08445498087876,3.32176040647516,2.4485879620242,3.13270954897542,3.29254506482592,3.98530577604702,3.19925144196038,NA,NA,Not detected,Supported,glandular cells
RAI14-DT,NA,human-specific,0.0879619593483237,0.0892740018726488,0,0.218981881962051,0,0.100200127403946,0,0.0372150602259104,0.0317909890473571,0,0,0,0,NA,NA,NA,NA,NA
RAI2,Rai2,one-to-one,4.05744843350012,2.02286217307536,2.01195723178227,3.99053622563161,1.67155305952996,2.18394470573901,0.950523849484529,3.19233052103741,1.47500838888841,2.56542884444456,1.91282114859561,1.01579971849526,2.36495083917717,NA,NA,NA,NA,NA
RALA,Rala,one-to-one,2.29845256770555,2.06879944683563,1.49134111048802,1.89993256148752,3.47641938826047,2.71320779897396,1.64167499570684,1.8089506075056,1.15689961499838,2.17351485840356,1.41354273855986,1.51639580468141,1.95705976102808,NA,NA,Medium,Approved,glandular cells
RALB,Ralb,one-to-one,12.6145446247255,17.5598723694329,9.37918496815107,11.9975679559401,41.9662037185945,26.6723567655699,22.4637707757797,14.1649243671979,11.2572713714852,13.3625658489376,10.2343055258039,12.0653850925867,14.4124724743559,NA,NA,Not detected,Enhanced,glandular cells
RALBP1,Ralbp1,one-to-one,11.158390965062,12.4599221554724,10.277549813872,9.87124862140796,16.2693505929909,11.6096431106842,8.99695392385912,9.21338217674605,9.40375924492724,9.51178041212861,7.9289248922677,9.23789166688942,9.31307217863992,NA,NA,Medium,Approved,glandular cells
RALGAPA1,Ralgapa1,one-to-one,8.60095236136819,9.50586751973258,6.37438372369261,7.73850732045005,11.9767654720586,9.25786494113388,6.83282407906391,6.05275035480633,5.37411403382618,7.83597601637603,5.62404456191425,6.75148609954118,6.17775198034673,NA,NA,NA,NA,NA
RALGAPA1P1,NA,human-specific,2.11953294488284,1.55934741864869,1.75936241589536,2.16081663897112,3.08856585368973,1.29893905821118,1.22137749709645,1.3783870492425,1.06375338184775,1.53151971328875,1.52044264150265,0.915120580364679,1.10188396371185,NA,NA,NA,NA,NA
RALGAPA2,Ralgapa2,one-to-one,11.1733668114168,13.5641545628448,10.7746574097644,10.7939499715842,11.3261615709234,10.6960881234813,7.64944830565333,7.60196557519299,7.691977703467,9.6221272211531,10.2399800639391,8.8917229024393,9.51944139168933,NA,NA,High,Uncertain,glandular cells
RALGAPB,Ralgapb,one-to-one,9.72428403714316,9.72728602345781,6.92749699354495,9.64444411386404,17.6504868249243,13.7492798883356,9.45436185855937,8.53149925514232,6.1549732770899,10.5109293398365,6.91441501403986,7.71500848317202,8.37495139679755,NA,NA,Medium,Approved,glandular cells
RALGDS,Ralgds,one-to-one,54.3814648114867,32.6624148642703,23.1900512299892,34.9296970536865,28.6797333698795,28.7118662826528,14.1644495144426,26.0874578450031,16.8872249807836,26.3250674966229,19.5970587203566,11.7464386080797,39.9726927996668,NA,NA,Low,Approved,glandular cells
RALGPS1,Ralgps1,one-to-one,5.9011747371451,7.72340061697454,5.17456499756474,6.21198786742751,5.06084379809366,4.77158488664274,2.57408112216815,5.55103916961488,3.60390386371204,5.33580787211217,4.39978990244235,3.96235453566851,3.60440379003543,NA,NA,Not detected,Uncertain,glandular cells
RALGPS2,Ralgps2,one-to-one,1.19222996345253,1.4532320439977,0.943439628124959,1.3257685814569,4.00212885006854,3.37410658280625,2.19530338744555,1.80472394734847,1.46157085294197,2.06999613170926,1.06163316665947,1.52362961347502,1.98215484920438,NA,NA,Not detected,Enhanced,glandular cells
RALGPS2-AS1,NA,human-specific,0.0211782647851008,0,0.11840282867873,0.0468652718484786,0.183221665394572,0.154398731115726,0.249527017874449,0.143362045192609,0.0612335594898728,0.0995555813180959,0.0322130591753264,0.12952199445666,0.195448272898127,NA,NA,NA,NA,NA
RALY,Raly,one-to-one,13.1823071845364,14.9471213854106,10.2292963043021,14.8485472025319,17.7878817765157,15.9911975325383,9.37842303031872,12.6172442546014,7.88845788419684,11.4081858520183,9.72138051226063,8.8109651422939,10.4005754449599,NA,NA,Medium,Enhanced,glandular cells
RALY-AS1,NA,human-specific,2.4778569798568,1.99089659310117,1.44303447452202,1.82774560209067,2.67961685639562,3.38712216385123,1.78411817780231,1.92194741836342,2.31348041947676,5.1445346646126,1.96298329349645,1.99949578942469,1.71505859468106,NA,NA,NA,NA,NA
RALYL,Ralyl,one-to-one,0,0.0944848963127162,0.108433318447813,0.141633423040236,1.03553123735919,2.24823405620272,2.86103108357649,0.3544856206356,0.218703021767419,0.831497833420136,0.681466672517145,0.237232502426489,1.10616772605617,NA,NA,Not detected,Enhanced,glandular cells
RAMAC,Ramac | Ramacl,many-to-many,3.76824256361609,4.04941738526176,3.80039034516929,1.96205278690883,3.89015303369384,3.07041361647515,2.9598847027612,2.73839827346024,1.8586048197367,4.16797551946431,2.79839887995037,3.52465348237715,2.8639104115654,NA,NA,High,Supported,glandular cells
RAMACL,Ramac | Ramacl,many-to-many,3.36502430180008,2.35995337443525,1.88483107822036,2.04986400496054,3.85514359721223,2.29130661910663,1.15824050542093,1.39168607712657,0.942880021888884,1.68848436064402,1.02079410244472,2.15818229019446,1.48295711365701,NA,NA,NA,NA,NA
RAMP1,Ramp1,one-to-one,0.336562694422684,0.292785317991899,0.179204281243483,0.90437308377875,1.01019512812143,0.876317122548713,0.188831256769853,0,0.173770912065855,0.271221691807137,0.365661752801003,0.490083222268444,0.133116121000886,NA,NA,NA,NA,NA
RAMP2,Ramp2,one-to-one,2.95234023131874,3.93274534180342,3.18081641618044,4.38950606034008,5.70131246041622,2.77455751719728,0.72469016893324,1.48328243699614,1.40047339051373,1.47458761562963,1.26299180415602,0.658288647358185,1.61775030562114,NA,NA,NA,NA,NA
RAMP2-AS1,NA,human-specific,1.37827008048269,1.35578751392245,2.19313014514153,1.94728642080931,1.46756522208464,1.00481863703492,0.532975068007625,0.932992478707649,0.383177607137881,1.11638561896654,0.693427448030239,0.713241838667513,1.19369196402415,NA,NA,NA,NA,NA
RAMP3,Ramp3,one-to-one,6.07493921390012,6.76084792714446,3.27924355949351,3.61575760413588,7.14564495038833,4.7725151261994,1.97451814144129,3.82870157650262,1.78675533098439,4.0177169817155,2.3259929576271,2.3914640715621,4.60110727655177,NA,NA,NA,NA,NA
RAN,Ran,one-to-one,24.8747194631057,28.3196421310293,23.4917146597692,24.1404265537246,59.7877326083421,32.303160232558,28.2616277295672,18.8886737975236,13.7234208146457,26.0229758529432,20.5600045496096,25.4405489031,31.3415288754759,NA,NA,NA,NA,NA
RANBP1,Ranbp1,one-to-one,6.20240896783997,5.91108739300407,4.21119071289238,6.88356193232184,10.0261052615424,6.84132824082316,4.67878460662049,4.48021043929807,3.59485555013359,5.45795769475122,4.06990799481038,5.84024522183727,5.0608797270138,NA,NA,Not detected,Supported,glandular cells
RANBP10,Ranbp10,one-to-one,6.88619120848815,6.06873637418897,5.7627990315448,6.36526338649684,5.53598504246015,5.2918075374668,2.74687788239337,6.10082669792432,4.47826131262386,6.37269710647155,5.22888911354864,4.43369020165753,5.90683113588143,NA,NA,NA,NA,NA
RANBP17,Ranbp17,one-to-one,2.15284194834444,3.09577761289996,1.82278921952849,2.42663412180775,11.0728677365076,8.05433249959905,7.77392801987642,2.21414193342111,3.66988861410953,2.55492568113606,2.28912866686456,2.80080371270027,3.55948502754823,NA,NA,NA,NA,NA
RANBP2,Ranbp2,one-to-one,28.1571682960694,31.8417163977147,22.3258063995755,22.7309270165731,50.1954228183837,37.3455842712365,32.3882309921586,21.185858672992,22.2145862318445,52.8334674267608,18.8203466131665,26.7564659251452,26.1396044526596,NA,NA,High,Supported,glandular cells
RANBP3,Ranbp3,one-to-one,6.99898076212048,7.41283179203082,5.35934817225596,7.59065742458349,8.87281842021851,7.61595027493197,5.20364021901851,7.2591855566211,4.16750272721487,5.88961750491143,5.36503803095386,3.84250308444816,5.21849231206191,NA,NA,Medium,Enhanced,glandular cells
RANBP3-DT,NA,human-specific,3.69158035183673,0.881563304877018,1.21404590532556,3.84427244007802,2.28123876350425,1.08840232286508,0.170568703298215,0.275618579842129,0.15696489897404,0.81663620506562,0.247722962108848,0.88537100436102,1.0020164976749,NA,NA,NA,NA,NA
RANBP3L,Ranbp3l,one-to-one,0.436756127536321,0.482382920227905,0.418936873921592,0.454821345900732,0.968452527991901,0.245834454402829,0.322883618315303,0.347827483837059,0.380700184060441,0.797093485290628,0.517782728984778,0.510653832616205,0.557184993050738,NA,NA,Not detected,Approved,glandular cells
RANBP6,Ranbp6,one-to-one,7.93345165202846,7.95994171044933,5.21399725959468,5.15662661389841,10.7371082384965,7.53217427277294,6.83578180566975,5.09217309674849,4.67705920876659,7.62893553939862,5.33385234392845,6.08798425074809,7.18236712346434,NA,NA,Low,Approved,glandular cells
RANBP9,Ranbp9,one-to-one,7.99206081520146,7.59646856831603,5.71779251987497,7.20017044247272,13.4401324780129,8.71503472591488,5.68483771606831,5.28653932609106,4.97210388436991,6.7462043135124,5.16547432598473,6.14125488053046,5.80004599399511,NA,NA,Medium,Approved,glandular cells
RANGAP1,Rangap1,one-to-one,13.7607259899005,12.1797563013266,9.81083625294968,13.4034677486649,9.73105186835259,7.37217866607703,4.45448480756306,10.6858316956417,5.08124088514561,9.47322529671332,6.93514047815719,7.23870585841895,10.4672596543498,NA,NA,High,Supported,glandular cells
RANGRF,Rangrf,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Low,Approved,glandular cells
RAP1A,Rap1a,one-to-one,10.3058722339409,10.3904023826275,7.76071786572941,8.38559864018472,13.6078544846242,10.0234260431296,6.58672864713223,8.25894279364148,7.77797577881247,9.92426643975821,6.9650479346418,7.389244632327,7.57105023475758,NA,NA,NA,NA,NA
RAP1B,Rap1b,one-to-one,4.50889639421167,5.12318535770885,3.87298509417989,3.75597830085264,8.02583980533644,5.44085119978015,3.83475700776578,2.97765655836466,2.6373198473469,4.69713748203109,3.37787384972819,3.38090429094908,4.06547591478392,NA,NA,NA,NA,NA
RAP1GAP,Rap1gap,one-to-one,39.1767166657485,30.8057744902094,29.8176971120626,40.810649103696,21.3977838826505,25.8342812625669,12.1244527549501,28.9293800894765,21.2408065086912,25.5370330735739,31.5380985132102,17.1425789641493,23.8447152538269,NA,NA,High,Enhanced,glandular cells
RAP1GAP2,Rap1gap2,one-to-one,12.8841442673876,14.4421300955088,14.4358736129386,10.8181005859375,16.2727690321343,15.2388053674418,8.31935984163303,10.6420056111889,6.92928988822145,10.668410423558,6.23551796541012,8.95841852176604,11.6910922721714,NA,NA,Medium,Approved,glandular cells
RAP1GDS1,Rap1gds1,one-to-one,9.57510699230558,10.3063545881833,5.92619799797626,7.03698256120195,13.0716989419107,8.11742824985769,7.03806466420046,8.32509096064047,5.94336122663772,8.8205085372791,6.32004069625332,7.95118763843033,7.11792023155892,NA,NA,Not detected,Approved,glandular cells
RAP2A,Rap2a,one-to-one,3.94489143724494,3.8385000778104,2.41554593915656,3.46413877652563,16.0041809646965,7.55519812625107,5.87265890255532,3.27443827968762,3.05065814438328,5.15707974607798,3.85736847045484,4.90182300465003,5.05065149567208,NA,NA,High,Uncertain,glandular cells
RAP2B,Rap2b,one-to-one,4.5581715639927,3.62047410117667,1.93897667264505,3.50843621405835,9.49123990077764,4.71074167166423,2.568518623982,2.36168579351991,1.65337169799465,3.55567699724641,1.88401538666453,2.71866697195759,2.76630255595308,NA,NA,NA,NA,NA
RAP2C,Rap2c,one-to-one,6.48566592043054,7.78074175417566,4.01337910229479,5.33603581818416,13.3389939773788,7.89570759448094,5.31643269090084,4.67177456666252,4.26734210304005,5.23769263055405,4.2115872433889,5.59378546529267,5.2794644883247,NA,NA,NA,NA,NA
RAP2C-AS1,NA,human-specific,1.7030741135661,2.59271580686982,1.75694296746012,2.31058663782707,2.43060512047107,2.6051740313432,1.4810617081974,1.11511959027302,1.56811236667914,1.96334545254252,1.69612770374352,1.54994905698429,1.72140695106114,NA,NA,NA,NA,NA
RAPGEF1,Rapgef1,one-to-one,12.3225527573063,12.2918033519996,8.97217393115037,12.3666553721955,16.4938397891606,10.4465674600714,4.05484592419512,10.7615591458017,6.27494722703637,10.0593683589658,7.13629128352252,6.70767089239922,8.57787775472224,NA,NA,Not detected,Enhanced,glandular cells
RAPGEF2,Rapgef2,one-to-one,23.4636514554789,28.0450500410126,17.1751909371507,22.5795641036318,40.0117374314526,35.1161889401244,23.1024644460957,20.0596341869174,13.8560485319683,18.198935693285,14.8526327115699,16.8629648641944,13.7922766251124,NA,NA,NA,NA,NA
RAPGEF3,Rapgef3,one-to-one,25.9869971181699,24.4862960261641,24.2145583288609,20.4849998738421,13.0179745051623,12.6007827275747,5.7259868705466,13.4034478597494,13.2430852828861,11.2697501613523,17.3048138481119,13.4618981032186,16.2887003068107,NA,NA,Medium,Approved,glandular cells
RAPGEF4,Rapgef4,one-to-one,0.938020218352356,0.963345221800966,0.572289867249678,0.914314072315756,4.31982012452254,3.56175730519256,3.50855951738482,0.859860765021728,0.799111256558567,1.28084913235365,0.747355416347699,0.830917053766869,1.10270197964793,NA,NA,Medium,Approved,glandular cells
RAPGEF4-AS1,NA,human-specific,0.0300216336806535,0.0609388740606246,0,0.0996520752329831,0.222625026580683,0.054717680996875503,0.153279339928415,0.165120693981579,0.0542517148660816,0.0282253642923481,0.079912361857268,0.076502605985868,0.0277061247085358,NA,NA,NA,NA,NA
RAPGEF5,Rapgef5,one-to-one,5.03925103191501,5.64971391313149,3.50697203247909,4.7922819120756,6.50795725030409,5.03898094843642,3.97399920435346,4.01662495581535,2.65628266628937,4.79433421041306,3.88041992455581,3.56750578236836,5.07649029964209,NA,NA,High,Uncertain,glandular cells
RAPGEF6,Rapgef6,one-to-one,6.38813477790587,7.09520453455989,5.79488885483832,6.56384927286089,12.982996356141,9.29167735786723,6.825079490556,6.05852742225131,4.67601727013574,7.24303878892117,5.73046362602398,7.0359344592035296,6.42459471590917,NA,NA,Low,Approved,glandular cells
RAPGEFL1,Rapgefl1,one-to-one,4.51036299201467,3.29111348522443,2.6919475491572,3.32698625849008,2.33178471293743,2.51185775085689,1.13462431888048,3.50469489256235,2.9193070216453,2.64684597918138,3.161191298498,3.01986845201628,3.53675421550262,NA,NA,NA,NA,NA
RAPH1,Raph1,one-to-one,12.5347318066656,14.2393363095891,9.55284345416289,11.8698266923919,20.1051112392998,11.0461458109759,4.53805492022657,12.0538407321846,9.10967300346216,12.9935760622307,7.95201022575516,10.8252217997392,14.3070433463388,NA,NA,Low,Approved,glandular cells
RAPSN,Rapsn,one-to-one,0.569021638022182,0.45375721074843,0.265105806215644,0.539650722585645,0.602796059083725,0.740788288129931,0.223477975938171,0.825402565994708,0.411308724728109,0.726038383545818,0.216376647044108,1.20143600481942,1.20030658139756,NA,NA,Not detected,Approved,glandular cells
RARA,Rara,one-to-one,2.1949891171307,1.61699434789529,0.918507058225413,2.0545152943375,2.40116336181891,1.60859857597076,0.526690399995227,1.54695652110798,0.716669365888122,1.51406720164978,1.06785253408642,0.572481652022714,1.93049163914758,NA,NA,NA,NA,NA
RARA-AS1,NA,human-specific,0.813955253718322,1.53417870955588,0.577858721417531,0.600399113982856,1.43711295091609,0.989014441884307,0.456676262880835,0.951115065745717,0.504304544133914,0.911016995525369,0.589552971275807,0.395078262420874,1.39504207477968,NA,NA,NA,NA,NA
RARB,Rarb,one-to-one,8.70520938460125,12.4469833771354,11.021198476973,11.3883671158679,8.53812039332294,7.40846031245174,3.09687059568876,6.24414343102741,5.61148527128026,7.2986732490393,7.00525904214471,6.98832550327413,6.08571960979109,NA,NA,Medium,Enhanced,glandular cells
RARB-AS1,NA,human-specific,0.373680406297973,0.126418077158082,0.232129064483254,0,0.461837016542154,0.908097384443657,0.195679356207467,0.843185027021524,0.540218512267927,0.468429564665109,0.94730683894407,0.761784656804342,0,NA,NA,NA,NA,NA
RARG,Rarg,one-to-one,5.91709270385023,5.03265429926076,4.62048371806112,7.65347888154722,9.7335271756641,10.1579759788772,3.42036349762461,7.49260418624888,3.38853278528418,4.09394075911106,4.46838661922825,3.20677788437652,6.13369504211862,NA,NA,Medium,Supported,glandular cells
RARRES1,Rarres1,one-to-one,9.21072794239267,9.46211677025682,9.3500534888835,13.7125306855178,86.2567653806185,29.548817495616,5.17615721741242,5.54435108667856,2.5711155402642,7.11075067980708,5.15405469950482,16.1054623781694,15.2729376994228,Intracellular and membrane,Enzyme inhibitor,Medium,Uncertain,glandular cells
RARRES2,Rarres2,one-to-one,16.4294996324884,18.4826474918367,16.1389304996471,21.9016591406014,23.9751168663528,13.7997445077876,4.74222359904502,6.95101408420686,5.65174398367227,8.0023940822354,5.34424301850515,6.65828044542112,9.95598446213334,Secreted to blood,Other,NA,NA,NA
RARS1,Rars1,one-to-one,40.509808833738,31.7895591329008,35.8884441904876,32.992444647729,57.9059898995653,42.2501722882655,43.2480885886734,27.6934327350989,33.370500817038,39.3463174391654,31.2810360927966,40.6584311722292,38.5621468753171,NA,NA,Low,Approved,glandular cells
RARS2,Rars2,one-to-one,11.8265094164241,12.704057679359,9.47188944414565,12.7578202979501,21.6910474027435,16.2937332351788,15.038918828639,9.70095068324855,8.7269581206968,11.9539771095172,9.90750896536612,10.361391072907,10.8232747855896,NA,NA,Low,Uncertain,glandular cells
RASA1,Rasa1,one-to-one,14.623012964476,17.1975620552974,11.3412731496668,15.4296528545646,29.6579169339751,22.1574534900698,14.7144490156329,11.7267083690761,10.0175481393764,16.7851330902027,12.4043244109141,13.8468730935113,13.5750220921752,NA,NA,Not detected,Enhanced,glandular cells
RASA2,Rasa2,one-to-one,5.02645449922456,6.27868209885327,3.97570952917978,4.76593422054733,12.323932041929,8.62963310784884,5.919616198856,5.65945081162342,4.37858864914253,6.86854084663149,3.82272763771274,5.6973468316415,4.94552158966824,NA,NA,Not detected,Approved,glandular cells
RASA2-IT1,NA,human-specific,2.94751614597345,2.18608253360128,0.528169480870803,2.38323691252999,4.62365261495715,4.44236937393996,3.29473517326772,2.30222578456367,1.72084312036981,3.30407405762763,1.63812880335704,1.50220117100224,1.8832015941596,NA,NA,NA,NA,NA
RASA3,Rasa3,one-to-one,0.323809844427326,0.0455039721974198,0.125331693859541,0.292134825177987,0.652635914187833,0.0726373581008282,0.0430432762074802,0.210765985159667,0.046812214252077,0.0702543443092013,0.106083129605599,0.162490722133034,0.156313710264127,NA,NA,Medium,Uncertain,glandular cells
RASA3-IT1,NA,human-specific,0,0,0,0,0.0661123665417578,0.0487480959073937,0,0,0,0.251460358055576,0.0813646737535616,0,0.0493668883588484,NA,NA,NA,NA,NA
RASA3-IT1_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0.027262532372142,0,NA,NA,NA,NA,NA
RASA3_1,NA,human-specific,0.0399453014384975,0,0.00930520970976413,0.0441973747608826,0.148106926643529,0.0773549310300197,0.0156881470180006,0.05915038539685,0.064966184526787,0.0657217298535178,0.0987326206663405,0.0203581170128352,0.0829448992893612,NA,NA,NA,NA,NA
RASA4,Rasa4,one-to-many (mouse-to-human),0.512687516474788,0.825748664309201,0.612727505711902,0.332957994019408,0.592313701911707,0.416430119850197,0.078790410656067,0.141462066280418,0.354475911610772,0.188613446398891,0.279718024202907,0.556663685091323,0.380573109309683,NA,NA,Not detected,Uncertain,glandular cells
RASA4B,Rasa4,one-to-many (mouse-to-human),0.470442186034133,1.0483345764567,0.619415741422186,0.339469259822264,0.151676425833714,0.344836729731709,0.0883643437119069,0.285572375841735,0.177418461871011,0.528830325527551,0.350003624972481,0.52121911094735,0.490787207911876,NA,NA,NA,NA,NA
RASA4CP,NA,human-specific,2.09003260645419,2.25954720358581,2.41318456721639,2.7649589658346,1.46001389948995,2.07027768146331,1.21341704252031,2.46053207623308,1.01811319049665,1.19607522765505,1.38218705773896,0.879935278646622,1.09020969825611,NA,NA,NA,NA,NA
RASA4DP,NA,human-specific,0.202653856896279,0.190985457271369,0.202319876252617,0.0640645235032823,0.143121618034066,0.158296550115309,0.113700606517379,0.220471862114485,0.0941691147506473,0.217746937215494,0.0990788479788571,0.191810372763066,0.173664741209794,NA,NA,NA,NA,NA
RASAL1,Rasal1,one-to-one,19.4684295144323,33.8299454656261,19.9084120082815,21.783005957773,26.8750802930045,28.7138282217269,16.9198843581781,32.082489693218,27.2798985243215,28.2511850978398,26.3602973194812,23.2506964714608,23.3272981650968,NA,NA,High,Enhanced,glandular cells
RASAL2,Rasal2,one-to-one,1.47900269106195,1.33427869137699,1.05830892796414,1.24516641893395,4.92073196475637,2.60465053393867,1.30551566162924,1.6175909258045,1.24650215720351,1.58803703733543,1.09791933873577,1.63900680407727,1.38796694713013,NA,NA,Not detected,Enhanced,glandular cells
RASAL2-AS1,NA,human-specific,0.741873347262514,0.210822961009137,0.27650959990841,0.853677586605221,1.32032447329673,0.784243854304875,0.303018438472684,0.426866927976198,0.386101426005007,0.753284027266742,0.203115876117477,0.211733559800408,0.383406312583391,NA,NA,NA,NA,NA
RASAL3,Rasal3,one-to-one,0.602995870353699,1.79997108837044,0.512291993409043,1.39323552797402,5.39211244722555,2.29502347025775,0.668671174279505,3.25648424818074,0.640980128095678,2.45108284286902,1.24089446970475,1.22926702714388,1.68583128393326,NA,NA,Not detected,Enhanced,glandular cells
RASD1,Rasd1,one-to-one,18.932641775153,17.2008861860418,9.17201957993673,25.778741461066,35.8590374741455,59.862410782939,32.1430769025153,20.2182311320577,10.2423637438944,14.5906564072826,17.055045695074,6.99907811921465,34.7982903268621,NA,NA,Medium,Uncertain,glandular cells
RASD2,Rasd2,one-to-one,2.09571843624661,1.24183821460467,1.44335936033241,2.04515474125117,1.01352862710949,1.26927054445257,0.541899650525389,1.63013135289743,0.9126787366893,1.5419945453718,1.25725212908189,0.76955019145469294,1.99414442728645,NA,NA,Not detected,Enhanced,glandular cells
RASEF,Rasef,one-to-one,13.5626314438307,16.49968664609,7.93220607352907,13.405220477474,26.5433163404528,24.0008852062999,24.222497867474,9.82949737304644,9.65205431923352,12.2350945355322,9.4342467958827,9.79608826831458,11.7797618704868,NA,NA,High,Approved,glandular cells
RASGEF1A,Rasgef1a,one-to-one,1.5180387980322,1.80697259665584,1.23987143613172,1.11975338345263,0.741201421109972,0.580684368807198,0.39746378147003,1.14178458683385,1.08374468335399,0.933853942360797,0.584377263127113,0.649499272040367,1.1242235340607,NA,NA,Not detected,Enhanced,glandular cells
RASGEF1B,Rasgef1b,one-to-one,5.61456610464662,6.10533546043802,3.20931652191554,8.09154972431842,21.4588018367323,17.4565588841259,14.4904522102535,8.04448258247826,4.77459362877172,8.7829348807644,6.58441063278163,6.15575188615237,6.57487724203698,NA,NA,Medium,Uncertain,glandular cells
RASGEF1C,Rasgef1c,one-to-one,1.29879834729978,1.01161979810305,0.6754682921228,2.2391276117906602,0.485294128106478,1.23865155317154,0.237251635628122,0.843414452638367,1.20081222778464,1.10749841458643,1.14856314604233,0.831263927853759,0.501749837015966,NA,NA,Low,Uncertain,glandular cells
RASGRF1,Rasgrf1,one-to-one,0.0522789650807027,0.0530587592760772,0.0541258744629825,0.109260746809506,0.150762100426813,0.0423484798338176,0.0365014740145878,0.167115686136696,0.0167951390563315,0.0764570860946609,0.0220884925189152,0.0236835261129727,0.0428860376432862,NA,NA,Medium,Approved,glandular cells
RASGRF2,Rasgrf2,one-to-one,1.10126976882524,1.46880512866617,1.10137360708138,1.72886233216953,3.03569658326146,1.40292669032116,0.493654149149172,0.980641424314891,0.470953397333106,1.09500714781705,0.749839063316761,0.611217230385356,0.909908922832536,NA,NA,High,Uncertain,glandular cells
RASGRF2-AS1,NA,human-specific,0.386159529328332,0,0,0,0,0.586514660407139,0.202214102796956,0.217835834903056,0,0.121018213134724,0,0,0,NA,NA,NA,NA,NA
RASGRP1,Rasgrp1,one-to-one,2.81752419841138,2.9344731707053,2.13238476135787,2.61375075993246,4.19691010386348,2.81429267216959,1.70090784250137,2.97750179940111,1.94767023650702,3.56277276093667,2.32993132494538,2.50821099391156,3.33826620592647,NA,NA,NA,NA,NA
RASGRP2,Rasgrp2,one-to-one,1.14093962737337,1.10281705523965,0.759372879309941,0.961820708382872,2.68591196255787,1.22128549960841,0.369854925162691,3.26404055047183,0.405810191043691,2.26453475463038,0.771297178813454,0.904523998875877,1.01951451482302,NA,NA,Medium,Approved,glandular cells
RASGRP3,Rasgrp3,one-to-one,4.02057199194439,4.33557686566418,2.77464013703096,5.92213406602793,15.2954587674013,11.7590347632145,9.5235994529423,4.59277784186045,4.4501339657517,5.4692035884213,4.80637277026076,4.8153472245517,3.42059253701933,NA,NA,NA,NA,NA
RASGRP3-AS1,NA,human-specific,1.05349233850745,1.1455781286939,0.654426046580049,1.58193165994398,2.79005659668091,2.12582938410909,1.06392691178746,1.08244563731925,0.598322274885319,0.660306172317158,0.801203766820592,0.767017450903866,0.555564895457061,NA,NA,NA,NA,NA
RASGRP4,Rasgrp4,one-to-one,0.17721582486843,0.517095142551785,0.557309866022296,0.539219966900312,2.29974780012498,0.625802902984859,0.365399334220745,1.08716217604396,0.35226892557105,0.4165313976987,0.791811805131443,0.519328609957451,0.388425360736622,NA,NA,NA,NA,NA
