transcript_id,gene_id,gene_name
ENSMUST00000361038,ENSMUSG00000140742,Gm64397
ENSMUST00000361039,ENSMUSG00000140742,Gm64397
ENSMUST00000361040,ENSMUSG00000140742,Gm64397
ENSMUST00000361072,ENSMUSG00000140756,Gm64398
ENSMUST00000361073,ENSMUSG00000140756,Gm64398
ENSMUST00000361074,ENSMUSG00000140756,Gm64398
ENSMUST00000240896,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361256,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361257,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361258,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361259,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361260,ENSMUSG00000119975,9530004M14Rik
ENSMUST00000361295,ENSMUSG00000140789,Gm64399
ENSMUST00000361296,ENSMUSG00000140789,Gm64399
ENSMUST00000361297,ENSMUSG00000140789,Gm64399
ENSMUST00000209848,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361311,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361312,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361313,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361314,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361315,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361316,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361317,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361318,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361319,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361320,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361321,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361322,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000361323,ENSMUSG00000109657,1700008N11Rik
ENSMUST00000153724,ENSMUSG00000085688,Gm15395
ENSMUST00000361329,ENSMUSG00000085688,Gm15395
ENSMUST00000361330,ENSMUSG00000085688,Gm15395
ENSMUST00000361331,ENSMUSG00000085688,Gm15395
ENSMUST00000361332,ENSMUSG00000085688,Gm15395
ENSMUST00000361333,ENSMUSG00000085688,Gm15395
ENSMUST00000209438,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361361,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361362,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361363,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361364,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361365,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361366,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361367,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361368,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361369,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361370,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361371,ENSMUSG00000110406,4930470O06Rik
ENSMUST00000361446,ENSMUSG00000140816,Gm64406
ENSMUST00000361492,ENSMUSG00000140829,Gm64407
ENSMUST00000181322,ENSMUSG00000097357,Gm16793
ENSMUST00000241203,ENSMUSG00000097357,Gm16793
ENSMUST00000241941,ENSMUSG00000097357,Gm16793
ENSMUST00000243550,ENSMUSG00000097357,Gm16793
ENSMUST00000244092,ENSMUSG00000097357,Gm16793
ENSMUST00000244400,ENSMUSG00000097357,Gm16793
ENSMUST00000244917,ENSMUSG00000097357,Gm16793
ENSMUST00000245890,ENSMUSG00000097357,Gm16793
ENSMUST00000361535,ENSMUSG00000097357,Gm16793
ENSMUST00000361536,ENSMUSG00000097357,Gm16793
ENSMUST00000361537,ENSMUSG00000097357,Gm16793
ENSMUST00000361538,ENSMUSG00000097357,Gm16793
ENSMUST00000361539,ENSMUSG00000097357,Gm16793
ENSMUST00000361540,ENSMUSG00000097357,Gm16793
ENSMUST00000361541,ENSMUSG00000097357,Gm16793
ENSMUST00000361542,ENSMUSG00000097357,Gm16793
ENSMUST00000361543,ENSMUSG00000097357,Gm16793
ENSMUST00000361544,ENSMUSG00000097357,Gm16793
ENSMUST00000361545,ENSMUSG00000097357,Gm16793
ENSMUST00000361546,ENSMUSG00000097357,Gm16793
ENSMUST00000361547,ENSMUSG00000097357,Gm16793
ENSMUST00000361548,ENSMUSG00000097357,Gm16793
ENSMUST00000361549,ENSMUSG00000097357,Gm16793
ENSMUST00000180524,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000180382,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000212085,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000181098,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000244349,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361711,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361712,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361713,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361714,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361715,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361716,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361717,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361718,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361719,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361720,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361721,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361722,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361723,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361724,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361725,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000361726,ENSMUSG00000097393,D030068K23Rik
ENSMUST00000241008,ENSMUSG00000120008,Gm56822
ENSMUST00000362008,ENSMUSG00000120008,Gm56822
ENSMUST00000362009,ENSMUSG00000120008,Gm56822
ENSMUST00000362010,ENSMUSG00000120008,Gm56822
ENSMUST00000362011,ENSMUSG00000120008,Gm56822
ENSMUST00000362012,ENSMUSG00000120008,Gm56822
ENSMUST00000362013,ENSMUSG00000120008,Gm56822
ENSMUST00000362014,ENSMUSG00000120008,Gm56822
ENSMUST00000362015,ENSMUSG00000120008,Gm56822
ENSMUST00000362016,ENSMUSG00000120008,Gm56822
ENSMUST00000362017,ENSMUSG00000120008,Gm56822
ENSMUST00000362018,ENSMUSG00000120008,Gm56822
ENSMUST00000362019,ENSMUSG00000120008,Gm56822
ENSMUST00000362020,ENSMUSG00000120008,Gm56822
ENSMUST00000362021,ENSMUSG00000120008,Gm56822
ENSMUST00000362148,ENSMUSG00000140934,Gm64419
ENSMUST00000362149,ENSMUSG00000140934,Gm64419
ENSMUST00000362150,ENSMUSG00000140934,Gm64419
ENSMUST00000362264,ENSMUSG00000140956,Gm64420
ENSMUST00000362357,ENSMUSG00000140978,Gm64422
ENSMUST00000362358,ENSMUSG00000140978,Gm64422
ENSMUST00000362364,ENSMUSG00000140980,Gm64424
ENSMUST00000362365,ENSMUSG00000140980,Gm64424
ENSMUST00000362366,ENSMUSG00000140980,Gm64424
ENSMUST00000362367,ENSMUSG00000140980,Gm64424
ENSMUST00000362368,ENSMUSG00000140980,Gm64424
ENSMUST00000362369,ENSMUSG00000140980,Gm64424
ENSMUST00000362370,ENSMUSG00000140980,Gm64424
ENSMUST00000362371,ENSMUSG00000140980,Gm64424
ENSMUST00000362960,ENSMUSG00000141082,Gm64428
ENSMUST00000247334,ENSMUSG00000121156,Gm56870
ENSMUST00000363276,ENSMUSG00000141121,Gm34413
ENSMUST00000363277,ENSMUSG00000141121,Gm34413
ENSMUST00000363278,ENSMUSG00000141121,Gm34413
ENSMUST00000363279,ENSMUSG00000141121,Gm34413
ENSMUST00000363280,ENSMUSG00000141121,Gm34413
ENSMUST00000212446,ENSMUSG00000110623,Gm32005
ENSMUST00000363308,ENSMUSG00000110623,Gm32005
ENSMUST00000363309,ENSMUSG00000110623,Gm32005
ENSMUST00000363310,ENSMUSG00000110623,Gm32005
ENSMUST00000363311,ENSMUSG00000110623,Gm32005
ENSMUST00000363312,ENSMUSG00000110623,Gm32005
ENSMUST00000363313,ENSMUSG00000110623,Gm32005
ENSMUST00000363314,ENSMUSG00000110623,Gm32005
ENSMUST00000211189,ENSMUSG00000109688,Gm34597
ENSMUST00000363407,ENSMUSG00000109688,Gm34597
ENSMUST00000363408,ENSMUSG00000109688,Gm34597
ENSMUST00000363409,ENSMUSG00000109688,Gm34597
ENSMUST00000363410,ENSMUSG00000109688,Gm34597
ENSMUST00000363411,ENSMUSG00000109688,Gm34597
ENSMUST00000363412,ENSMUSG00000109688,Gm34597
ENSMUST00000363413,ENSMUSG00000109688,Gm34597
ENSMUST00000363414,ENSMUSG00000109688,Gm34597
ENSMUST00000363415,ENSMUSG00000109688,Gm34597
ENSMUST00000363416,ENSMUSG00000109688,Gm34597
ENSMUST00000363417,ENSMUSG00000109688,Gm34597
ENSMUST00000363418,ENSMUSG00000109688,Gm34597
ENSMUST00000363419,ENSMUSG00000109688,Gm34597
ENSMUST00000363420,ENSMUSG00000109688,Gm34597
ENSMUST00000363421,ENSMUSG00000109688,Gm34597
ENSMUST00000363422,ENSMUSG00000109688,Gm34597
ENSMUST00000363423,ENSMUSG00000109688,Gm34597
ENSMUST00000363424,ENSMUSG00000109688,Gm34597
ENSMUST00000363425,ENSMUSG00000109688,Gm34597
ENSMUST00000363426,ENSMUSG00000109688,Gm34597
ENSMUST00000363427,ENSMUSG00000109688,Gm34597
ENSMUST00000363428,ENSMUSG00000109688,Gm34597
ENSMUST00000363429,ENSMUSG00000109688,Gm34597
ENSMUST00000363430,ENSMUSG00000109688,Gm34597
ENSMUST00000363431,ENSMUSG00000109688,Gm34597
ENSMUST00000363432,ENSMUSG00000109688,Gm34597
ENSMUST00000363433,ENSMUSG00000109688,Gm34597
ENSMUST00000363434,ENSMUSG00000109688,Gm34597
ENSMUST00000363435,ENSMUSG00000109688,Gm34597
ENSMUST00000363436,ENSMUSG00000109688,Gm34597
ENSMUST00000363437,ENSMUSG00000109688,Gm34597
ENSMUST00000363438,ENSMUSG00000109688,Gm34597
ENSMUST00000363439,ENSMUSG00000109688,Gm34597
ENSMUST00000363440,ENSMUSG00000109688,Gm34597
ENSMUST00000363441,ENSMUSG00000109688,Gm34597
ENSMUST00000363442,ENSMUSG00000109688,Gm34597
ENSMUST00000363443,ENSMUSG00000109688,Gm34597
ENSMUST00000363444,ENSMUSG00000109688,Gm34597
ENSMUST00000212119,ENSMUSG00000110633,Gm32122
ENSMUST00000363552,ENSMUSG00000110633,Gm32122
ENSMUST00000363553,ENSMUSG00000110633,Gm32122
ENSMUST00000139751,ENSMUSG00000066158,AY512931
ENSMUST00000166107,ENSMUSG00000066158,AY512931
ENSMUST00000363569,ENSMUSG00000066158,AY512931
ENSMUST00000363570,ENSMUSG00000066158,AY512931
ENSMUST00000363571,ENSMUSG00000066158,AY512931
ENSMUST00000363591,ENSMUSG00000141182,Gm36795
ENSMUST00000363592,ENSMUSG00000141182,Gm36795
ENSMUST00000363593,ENSMUSG00000141182,Gm36795
ENSMUST00000363594,ENSMUSG00000141182,Gm36795
ENSMUST00000363595,ENSMUSG00000141182,Gm36795
ENSMUST00000363596,ENSMUSG00000141182,Gm36795
ENSMUST00000363597,ENSMUSG00000141182,Gm36795
ENSMUST00000363598,ENSMUSG00000141182,Gm36795
ENSMUST00000363599,ENSMUSG00000141182,Gm36795
ENSMUST00000363600,ENSMUSG00000141182,Gm36795
ENSMUST00000363601,ENSMUSG00000141182,Gm36795
ENSMUST00000363602,ENSMUSG00000141182,Gm36795
ENSMUST00000363603,ENSMUSG00000141182,Gm36795
ENSMUST00000363604,ENSMUSG00000141182,Gm36795
ENSMUST00000363605,ENSMUSG00000141182,Gm36795
ENSMUST00000363606,ENSMUSG00000141182,Gm36795
ENSMUST00000363607,ENSMUSG00000141182,Gm36795
ENSMUST00000363608,ENSMUSG00000141182,Gm36795
ENSMUST00000363609,ENSMUSG00000141182,Gm36795
ENSMUST00000363610,ENSMUSG00000141182,Gm36795
ENSMUST00000363611,ENSMUSG00000141182,Gm36795
ENSMUST00000363612,ENSMUSG00000141182,Gm36795
ENSMUST00000363613,ENSMUSG00000141182,Gm36795
ENSMUST00000363614,ENSMUSG00000141182,Gm36795
ENSMUST00000363615,ENSMUSG00000141182,Gm36795
ENSMUST00000363616,ENSMUSG00000141182,Gm36795
ENSMUST00000363617,ENSMUSG00000141182,Gm36795
ENSMUST00000363618,ENSMUSG00000141182,Gm36795
ENSMUST00000363619,ENSMUSG00000141182,Gm36795
ENSMUST00000363620,ENSMUSG00000141182,Gm36795
ENSMUST00000209645,ENSMUSG00000109773,Gm34474
ENSMUST00000363662,ENSMUSG00000109773,Gm34474
ENSMUST00000363663,ENSMUSG00000109773,Gm34474
ENSMUST00000363664,ENSMUSG00000109773,Gm34474
ENSMUST00000363665,ENSMUSG00000109773,Gm34474
ENSMUST00000363666,ENSMUSG00000109773,Gm34474
ENSMUST00000363667,ENSMUSG00000109773,Gm34474
ENSMUST00000363668,ENSMUSG00000109773,Gm34474
ENSMUST00000363722,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363723,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363724,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363725,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363726,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363727,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363728,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363729,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363730,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363731,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363732,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363733,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363734,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363735,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363736,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363737,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363738,ENSMUSG00000141198,ENSMUSG00000141198
ENSMUST00000363867,ENSMUSG00000141217,Gm64435
ENSMUST00000363868,ENSMUSG00000141217,Gm64435
ENSMUST00000209249,ENSMUSG00000109607,Gm34533
ENSMUST00000363896,ENSMUSG00000109607,Gm34533
ENSMUST00000363930,ENSMUSG00000141239,Gm64438
ENSMUST00000363931,ENSMUSG00000141239,Gm64438
ENSMUST00000211421,ENSMUSG00000109587,Gm31105
ENSMUST00000364270,ENSMUSG00000109587,Gm31105
ENSMUST00000364271,ENSMUSG00000109587,Gm31105
ENSMUST00000364281,ENSMUSG00000141268,Gm64439
ENSMUST00000364311,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364312,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364313,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364314,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364315,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364316,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364317,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364318,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364319,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364320,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364321,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364322,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364323,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364324,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364325,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364326,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364327,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364328,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364329,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364330,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364331,ENSMUSG00000141277,ENSMUSG00000141277
ENSMUST00000364363,ENSMUSG00000141280,Gm64445
ENSMUST00000244614,ENSMUSG00000120616,Gm56851
ENSMUST00000364550,ENSMUSG00000141316,Gm51559
ENSMUST00000364551,ENSMUSG00000141316,Gm51559
ENSMUST00000364552,ENSMUSG00000141316,Gm51559
ENSMUST00000364664,ENSMUSG00000141334,Gm64448
ENSMUST00000364735,ENSMUSG00000141348,Gm64450
ENSMUST00000209784,ENSMUSG00000110058,Gm5907
ENSMUST00000210969,ENSMUSG00000110058,Gm5907
ENSMUST00000364843,ENSMUSG00000110058,Gm5907
ENSMUST00000364844,ENSMUSG00000110058,Gm5907
ENSMUST00000364845,ENSMUSG00000110058,Gm5907
ENSMUST00000364846,ENSMUSG00000110058,Gm5907
ENSMUST00000364847,ENSMUSG00000110058,Gm5907
ENSMUST00000364848,ENSMUSG00000110058,Gm5907
ENSMUST00000364849,ENSMUSG00000110058,Gm5907
ENSMUST00000364850,ENSMUSG00000110058,Gm5907
ENSMUST00000364851,ENSMUSG00000110058,Gm5907
ENSMUST00000364852,ENSMUSG00000110058,Gm5907
ENSMUST00000365105,ENSMUSG00000141413,Gm64455
ENSMUST00000365106,ENSMUSG00000141413,Gm64455
ENSMUST00000365314,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365315,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365316,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365317,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365318,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365319,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365320,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000365321,ENSMUSG00000141451,ENSMUSG00000141451
ENSMUST00000211062,ENSMUSG00000109582,4933439N14Rik
ENSMUST00000365335,ENSMUSG00000109582,4933439N14Rik
ENSMUST00000365336,ENSMUSG00000109582,4933439N14Rik
ENSMUST00000365337,ENSMUSG00000109582,4933439N14Rik
ENSMUST00000208709,ENSMUSG00000109141,Gm30692
ENSMUST00000365393,ENSMUSG00000109141,Gm30692
ENSMUST00000365394,ENSMUSG00000109141,Gm30692
ENSMUST00000365395,ENSMUSG00000109141,Gm30692
ENSMUST00000365396,ENSMUSG00000109141,Gm30692
ENSMUST00000365397,ENSMUSG00000109141,Gm30692
ENSMUST00000365398,ENSMUSG00000109141,Gm30692
ENSMUST00000365399,ENSMUSG00000109141,Gm30692
ENSMUST00000365400,ENSMUSG00000109141,Gm30692
ENSMUST00000365401,ENSMUSG00000109141,Gm30692
ENSMUST00000365402,ENSMUSG00000109141,Gm30692
ENSMUST00000365403,ENSMUSG00000109141,Gm30692
ENSMUST00000365404,ENSMUSG00000109141,Gm30692
ENSMUST00000365405,ENSMUSG00000109141,Gm30692
ENSMUST00000365406,ENSMUSG00000109141,Gm30692
ENSMUST00000365552,ENSMUSG00000141487,Gm64464
ENSMUST00000213048,ENSMUSG00000121424,Gm64465
ENSMUST00000365560,ENSMUSG00000141490,Gm64466
ENSMUST00000365561,ENSMUSG00000141490,Gm64466
ENSMUST00000365562,ENSMUSG00000141490,Gm64466
ENSMUST00000365563,ENSMUSG00000141490,Gm64466
ENSMUST00000365603,ENSMUSG00000141504,Gm64467
ENSMUST00000246775,ENSMUSG00000120986,Gm56873
ENSMUST00000365707,ENSMUSG00000120986,Gm56873
ENSMUST00000365708,ENSMUSG00000120986,Gm56873
ENSMUST00000365709,ENSMUSG00000120986,Gm56873
ENSMUST00000365710,ENSMUSG00000120986,Gm56873
ENSMUST00000365711,ENSMUSG00000120986,Gm56873
ENSMUST00000365712,ENSMUSG00000120986,Gm56873
ENSMUST00000365713,ENSMUSG00000120986,Gm56873
ENSMUST00000365714,ENSMUSG00000120986,Gm56873
ENSMUST00000365715,ENSMUSG00000120986,Gm56873
ENSMUST00000365719,ENSMUSG00000141524,Gm64471
ENSMUST00000365720,ENSMUSG00000141524,Gm64471
ENSMUST00000365850,ENSMUSG00000141561,Gm64472
ENSMUST00000210223,ENSMUSG00000110236,Gm40493
ENSMUST00000365855,ENSMUSG00000110236,Gm40493
ENSMUST00000365863,ENSMUSG00000141567,Gm64474
ENSMUST00000365864,ENSMUSG00000141567,Gm64474
ENSMUST00000365865,ENSMUSG00000141568,Gm64476
ENSMUST00000212210,ENSMUSG00000110552,Gm45788
ENSMUST00000213049,ENSMUSG00000110552,Gm45788
ENSMUST00000185540,ENSMUSG00000099465,Gm3830
ENSMUST00000366144,ENSMUSG00000099465,Gm3830
ENSMUST00000366272,ENSMUSG00000141645,Gm64480
ENSMUST00000366273,ENSMUSG00000141645,Gm64480
ENSMUST00000366335,ENSMUSG00000141660,Gm64483
ENSMUST00000366403,ENSMUSG00000141679,Gm64485
ENSMUST00000366430,ENSMUSG00000141684,Gm64486
ENSMUST00000366431,ENSMUSG00000141684,Gm64486
ENSMUST00000366432,ENSMUSG00000141684,Gm64486
ENSMUST00000366680,ENSMUSG00000141737,Gm64487
ENSMUST00000366681,ENSMUSG00000141737,Gm64487
ENSMUST00000366682,ENSMUSG00000141737,Gm64487
ENSMUST00000366683,ENSMUSG00000141737,Gm64487
ENSMUST00000366727,ENSMUSG00000141741,Gm64490
ENSMUST00000366902,ENSMUSG00000141762,Gm46040
ENSMUST00000366903,ENSMUSG00000141762,Gm46040
ENSMUST00000366904,ENSMUSG00000141762,Gm46040
ENSMUST00000366905,ENSMUSG00000141762,Gm46040
ENSMUST00000366906,ENSMUSG00000141762,Gm46040
ENSMUST00000366931,ENSMUSG00000141769,Gm64492
ENSMUST00000366932,ENSMUSG00000141769,Gm64492
ENSMUST00000366933,ENSMUSG00000141769,Gm64492
ENSMUST00000366934,ENSMUSG00000141769,Gm64492
ENSMUST00000366935,ENSMUSG00000141769,Gm64492
ENSMUST00000209813,ENSMUSG00000109615,Gm39231
ENSMUST00000366944,ENSMUSG00000109615,Gm39231
ENSMUST00000366945,ENSMUSG00000109615,Gm39231
ENSMUST00000366946,ENSMUSG00000109615,Gm39231
ENSMUST00000367053,ENSMUSG00000141778,Gm64494
ENSMUST00000367054,ENSMUSG00000141778,Gm64494
ENSMUST00000367055,ENSMUSG00000141778,Gm64494
ENSMUST00000367056,ENSMUSG00000141778,Gm64494
ENSMUST00000367057,ENSMUSG00000141778,Gm64494
ENSMUST00000367058,ENSMUSG00000141778,Gm64494
ENSMUST00000367258,ENSMUSG00000141795,Gm64497
ENSMUST00000241377,ENSMUSG00000120101,Gm56842
ENSMUST00000367302,ENSMUSG00000120101,Gm56842
ENSMUST00000367303,ENSMUSG00000120101,Gm56842
ENSMUST00000367304,ENSMUSG00000120101,Gm56842
ENSMUST00000367524,ENSMUSG00000141820,Gm64501
ENSMUST00000367575,ENSMUSG00000141834,Gm64502
ENSMUST00000367576,ENSMUSG00000141834,Gm64502
ENSMUST00000367629,ENSMUSG00000141849,Gm64503
ENSMUST00000367670,ENSMUSG00000141855,Gm64504
ENSMUST00000367671,ENSMUSG00000141855,Gm64504
ENSMUST00000367691,ENSMUSG00000141860,Gm64506
ENSMUST00000209775,ENSMUSG00000110166,Gm45641
ENSMUST00000368159,ENSMUSG00000110166,Gm45641
ENSMUST00000368170,ENSMUSG00000141949,Gm64508
ENSMUST00000368210,ENSMUSG00000141957,Gm31519
ENSMUST00000368321,ENSMUSG00000141981,Gm64509
ENSMUST00000368322,ENSMUSG00000141981,Gm64509
ENSMUST00000368323,ENSMUSG00000141981,Gm64509
ENSMUST00000368324,ENSMUSG00000141981,Gm64509
ENSMUST00000368334,ENSMUSG00000141985,Gm64513
ENSMUST00000210654,ENSMUSG00000110045,Gm38590
ENSMUST00000209515,ENSMUSG00000110045,Gm38590
ENSMUST00000368344,ENSMUSG00000110045,Gm38590
ENSMUST00000368345,ENSMUSG00000110045,Gm38590
ENSMUST00000368346,ENSMUSG00000110045,Gm38590
ENSMUST00000368347,ENSMUSG00000110045,Gm38590
ENSMUST00000368348,ENSMUSG00000110045,Gm38590
ENSMUST00000368388,ENSMUSG00000141999,Gm64519
ENSMUST00000368505,ENSMUSG00000142024,Gm64521
ENSMUST00000368528,ENSMUSG00000142032,Gm64523
ENSMUST00000181776,ENSMUSG00000097812,Gm26812
ENSMUST00000181647,ENSMUSG00000097812,Gm26812
ENSMUST00000368539,ENSMUSG00000097812,Gm26812
ENSMUST00000368540,ENSMUSG00000097812,Gm26812
ENSMUST00000368541,ENSMUSG00000097812,Gm26812
ENSMUST00000368542,ENSMUSG00000097812,Gm26812
ENSMUST00000368543,ENSMUSG00000097812,Gm26812
ENSMUST00000368544,ENSMUSG00000097812,Gm26812
ENSMUST00000368545,ENSMUSG00000097812,Gm26812
ENSMUST00000368546,ENSMUSG00000097812,Gm26812
ENSMUST00000368547,ENSMUSG00000097812,Gm26812
ENSMUST00000368548,ENSMUSG00000097812,Gm26812
ENSMUST00000368549,ENSMUSG00000097812,Gm26812
ENSMUST00000368550,ENSMUSG00000097812,Gm26812
ENSMUST00000368551,ENSMUSG00000097812,Gm26812
ENSMUST00000368552,ENSMUSG00000097812,Gm26812
ENSMUST00000368686,ENSMUSG00000142061,Gm64529
ENSMUST00000368687,ENSMUSG00000142061,Gm64529
ENSMUST00000368745,ENSMUSG00000142075,Gm64531
ENSMUST00000368746,ENSMUSG00000142075,Gm64531
ENSMUST00000368747,ENSMUSG00000142075,Gm64531
ENSMUST00000368748,ENSMUSG00000142075,Gm64531
ENSMUST00000368749,ENSMUSG00000142075,Gm64531
ENSMUST00000368754,ENSMUSG00000142080,Gm64537
ENSMUST00000368936,ENSMUSG00000142101,Gm64540
ENSMUST00000368938,ENSMUSG00000142101,Gm64540
ENSMUST00000368940,ENSMUSG00000142101,Gm64540
ENSMUST00000369120,ENSMUSG00000142122,Gm64541
ENSMUST00000369318,ENSMUSG00000142149,Gm64542
ENSMUST00000369357,ENSMUSG00000142158,Gm32477
ENSMUST00000369358,ENSMUSG00000142158,Gm32477
ENSMUST00000369359,ENSMUSG00000142158,Gm32477
ENSMUST00000369360,ENSMUSG00000142158,Gm32477
ENSMUST00000369567,ENSMUSG00000142191,Gm64544
ENSMUST00000188324,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000331366,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000331367,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000331368,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000369603,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000369604,ENSMUSG00000102046,2810404M03Rik
ENSMUST00000369605,ENSMUSG00000142201,Gm46070
ENSMUST00000369736,ENSMUSG00000142225,Gm64551
ENSMUST00000369737,ENSMUSG00000142225,Gm64551
ENSMUST00000369770,ENSMUSG00000142238,Gm64552
ENSMUST00000369771,ENSMUSG00000142238,Gm64552
ENSMUST00000369775,ENSMUSG00000142241,Gm64553
ENSMUST00000369776,ENSMUSG00000142241,Gm64553
ENSMUST00000369777,ENSMUSG00000142241,Gm64553
ENSMUST00000369778,ENSMUSG00000142241,Gm64553
ENSMUST00000369779,ENSMUSG00000142241,Gm64553
ENSMUST00000369780,ENSMUSG00000142241,Gm64553
ENSMUST00000369781,ENSMUSG00000142241,Gm64553
ENSMUST00000369782,ENSMUSG00000142241,Gm64553
ENSMUST00000369783,ENSMUSG00000142241,Gm64553
ENSMUST00000370047,ENSMUSG00000142282,ENSMUSG00000142282
