"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000056427","Slit3",11.0392539144315,0.180591040147918,0.460062983588965,0.3925354714242,0.694662607640736,0.925449377619671
"ENSMUSG00000062054","Iah1",1432.3759377892,-0.0957548398111678,0.244100311915321,-0.392276597517768,0.694853853245812,0.925449377619671
"ENSMUSG00000068134","Zfp120",141.169088564393,-0.0784841217414532,0.199862086096039,-0.392691396725138,0.694547425691582,0.925449377619671
"ENSMUSG00000071041","Impdh2-ps",3.60593451314904,-0.247690106482575,0.62812584697954,-0.394331976105806,0.693335958367755,0.925449377619671
"ENSMUSG00000072501","Phf20l1",533.716957040641,0.098440385729779,0.24984178206132,0.394010901289594,0.693572990864895,0.925449377619671
"ENSMUSG00000078889","Gm14288",46.0213217426943,0.403128910914738,1.02732266041744,0.392407299524507,0.694757293444535,0.925449377619671
"ENSMUSG00000081076","Rpsa-ps4",2.39106090410683,-0.453172484670884,1.15017417982047,-0.394003354119478,0.693578562900873,0.925449377619671
"ENSMUSG00000096712","Gm15454",2.95272235007661,-0.427969358420231,1.08690486904209,-0.393750520960873,0.693765237864707,0.925449377619671
"ENSMUSG00000118537","Shld3",34.5400145564042,0.108324472812594,0.274394525291535,0.39477636333124,0.693007940377344,0.925449377619671
"ENSMUSG00000040390","Map3k10",369.910050275772,0.0494598424466269,0.126145796291615,0.392084745593022,0.694995598243979,0.925506253788038
"ENSMUSG00000040412","Elapor1",143.276921394479,-0.0843916456221449,0.21530056923277,-0.391971307474371,0.69507941417845,0.925538341862498
"ENSMUSG00000006740","Kif5b",844.806813416002,-0.0846068870352233,0.215964131256788,-0.391763606960376,0.695232887353962,0.925595596698332
"ENSMUSG00000069601","Ank3",379.080474867802,-0.133572276092643,0.340961778185094,-0.391751464940248,0.695241859669976,0.925595596698332
"ENSMUSG00000075279","Mrpl23-ps1",633.441456302705,-0.0601995009272724,0.153713012389924,-0.391635685172601,0.69532741698909,0.925629986986506
"ENSMUSG00000019876","Pkib",8.8744774945247,0.174196838046242,0.445213240317659,0.391266077176755,0.695600570710735,0.925834562424852
"ENSMUSG00000069014","Gm5641",65.4633882926806,0.974593666435664,2.49038173943309,0.391343082469566,0.695543657745947,0.925834562424852
"ENSMUSG00000057363","Uxs1",316.644065245746,0.0820832133219732,0.209848948960789,0.39115379766477,0.69568355716928,0.925865501847101
"ENSMUSG00000018168","Ikzf3",17.3007093000513,-0.171251005277596,0.438266063577729,-0.390746670822765,0.695984497613875,0.926027450551153
"ENSMUSG00000024052","Lpin2",3086.70099913571,0.0993819662958366,0.254315292332642,0.390782502240746,0.695958009786793,0.926027450551153
"ENSMUSG00000049657","Zbtb5",266.056546817353,-0.0423489605947122,0.108363799081256,-0.390803579735674,0.695942428744665,0.926027450551153
"ENSMUSG00000037487","Ubr5",1398.17797871336,0.0451178979639698,0.115606620481601,0.390270883933938,0.696336250931664,0.926415934152196
"ENSMUSG00000031753","Cog4",1246.63299471963,0.0425580554092621,0.109088320628963,0.390124764630055,0.696444291297331,0.926480139615969
"ENSMUSG00000022802","Lmln",50.1561884965352,-0.109958383867272,0.282140710624894,-0.389728882527206,0.696737036795548,0.926790026285933
"ENSMUSG00000035284","Vps13c",491.49627227426,0.0755069650511553,0.193823968335426,0.38956464311207,0.696858501237144,0.926872043612536
