"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000032743","Katnip",1927.31843843308,2.31296873028716,0.214273706945631,10.7944589341242,3.65609620622757e-27,1.01916833555668e-24
"ENSMUSG00000059900","Tmem40",130.504373900498,2.21043524218979,0.204838689081239,10.7911022673707,3.7921366564425e-27,1.03917399087055e-24
"ENSMUSG00000024846","Cst6",198.769823962841,5.11960382909991,0.478650849022685,10.6959046234916,1.0637649597476e-26,2.86649197819987e-24
"ENSMUSG00000020847","Rph3al",583.131546326337,1.96460961954223,0.184975506467742,10.6209176396273,2.38207827202309e-26,6.31367893476547e-24
"ENSMUSG00000040990","Sh3kbp1",267.070977498796,2.0688796096207,0.197809129955238,10.4589692603616,1.33297799568688e-25,3.47606261842992e-23
"ENSMUSG00000008393","Carhsp1",1771.4631293653,0.844405617599256,0.0808840040907493,10.4397108809284,1.63307314452329e-25,4.19103596835754e-23
"ENSMUSG00000025161","Slc16a3",192.289575041499,3.12432914949445,0.301413168727487,10.3656026798193,3.55510222710669e-25,8.98107700122827e-23
"ENSMUSG00000033174","Mgll",4597.93627041661,1.86874460370043,0.180880148978529,10.3313968628048,5.08151308559198e-25,1.26396774719771e-22
"ENSMUSG00000042678","Myo15a",122.104927778569,3.47130629589219,0.340993898051827,10.1799660220447,2.43646434925241e-24,5.96859933313834e-22
"ENSMUSG00000073910","Mob3b",597.586507335717,-2.56892396267887,0.252677420282775,-10.1668125303953,2.78885918126719e-24,6.72989182727282e-22
"ENSMUSG00000030774","Pak1",205.653112404958,1.74863016489849,0.17249843344687,10.137078522728,3.78242478116024e-24,8.99327115614687e-22
"ENSMUSG00000043673","Kcns3",112.871728896782,5.59491148272131,0.552205166376116,10.1319433851702,3.98646418279747e-24,9.34103665325646e-22
"ENSMUSG00000039323","Igfbp2",592.165396202508,2.05144093412272,0.204373697023987,10.0376954764485,1.04077221656954e-23,2.40388645678519e-21
"ENSMUSG00000103421","Golt1a",72.9653707564064,5.86838146727756,0.585866566548557,10.0165836426701,1.28881061337736e-23,2.93485774606833e-21
"ENSMUSG00000053719","Klk1b26",418792.190582337,5.12124922239992,0.512463608416891,9.993391019941,1.62911289876891e-23,3.65826352045774e-21
"ENSMUSG00000032085","Tagln",2273.52187887781,2.33188865389732,0.234925111457428,9.92609363652422,3.20569001163523e-23,7.09994467234498e-21
"ENSMUSG00000074622","Mafb",769.315549239249,2.36658046210764,0.239368477086765,9.88676742614617,4.75122479845772e-23,1.03807841272249e-20
"ENSMUSG00000025178","Pi4k2a",1029.56623279055,1.06528501875322,0.109438544474145,9.73409344826307,2.15732646443602e-22,4.65062057026688e-20
"ENSMUSG00000019368","Sec14l4",278.324089116173,2.40462900580128,0.247312516724744,9.72303803158333,2.40496802188161e-22,5.11625302339236e-20
"ENSMUSG00000063296","Tmem117",367.168275629507,1.39929445883671,0.144001924931608,9.71719273545325,2.5470678031389e-22,5.34818081053892e-20
"ENSMUSG00000018411","Mapt",1088.91485453893,1.57112930825445,0.162157228478367,9.68892551382038,3.36045282823e-22,6.96561555472085e-20
"ENSMUSG00000030554","Synm",350.94601986847,2.04932486187122,0.212032064847393,9.66516485771243,4.23936799733208e-22,8.67621541529937e-20
"ENSMUSG00000009588","St6galnac1",331.606529218896,3.68293963164196,0.381539694769281,9.65283476957505,4.78153227365756e-22,9.66347672506193e-20
"ENSMUSG00000020614","Fam20a",96.9106742603445,1.53960418914794,0.160747308954016,9.57779137433876,9.91422937492679e-22,1.97369613145392e-19
"ENSMUSG00000025431","Crisp1",10834.3215747871,5.04552334610757,0.526848714663159,9.57679729622843,1.00100867626931e-21,1.97369613145392e-19
"ENSMUSG00000002257","Def6",1048.00290029177,1.92822280129217,0.202097218072825,9.54106553113135,1.41372214117202e-21,2.75386259981557e-19
"ENSMUSG00000054752","Fsd1l",231.506361410961,-1.88579906430508,0.197932288434272,-9.52749588873324,1.6112275658989e-21,3.10122943874445e-19
"ENSMUSG00000029552","Tes",756.702972657411,1.49922773029358,0.157490747217817,9.51946547196247,1.74072109287524e-21,3.31105630936551e-19
"ENSMUSG00000020256","Aldh1l2",907.646498150456,-1.56731614946805,0.164718940324102,-9.51509368858367,1.81549228303967e-21,3.41312549211457e-19
