"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2810002D19Rik",20.3667010811656,-0.167821816500332,0.478813115796111,-0.350495445851141,0.725966907354126,0.895777041977443
"Api5",757.838375257696,-0.229461221354707,0.19789011791548,-1.1595385548899,0.24623673043062,0.636858259095625
"Lrrc4c",7.37509666490875,-0.438542693402793,1.04852080847774,-0.418248917767762,0.67576513351038,0.872017229288428
"Gm39887",4.60163331954487,0.688444964057891,1.09012032076284,0.63153117224357,0.527693273782938,NA
"Iftap",312.395181773887,0.59299980294073,0.40010177673208,1.48212239341746,0.138307731317102,0.558329360345216
"Rag1",2.33815622717869,-1.22796380703352,1.80218684522849,-0.68137430382688,0.495634677972686,NA
"Traf6",284.286104545574,0.14890504111982,0.183507447155939,0.811438682340152,0.417113792513151,0.739848259951681
"Prr5l",41.3010556910726,-1.16767944684832,0.655244711548839,-1.78205092886322,0.074740926955054,0.490526426279989
"Commd9",230.552058888978,0.296165893092239,0.234670598739567,1.26204942026384,0.206931003856412,0.610482120938514
"Ldlrad3",205.654739707184,0.652120849358755,0.441980291768743,1.47545232559818,0.140090976512282,0.559823655153019
"Gm39888",3.56359385599571,-0.888487917837142,1.17825033415737,-0.75407397908573,0.450804801061994,NA
"Gm54138",3.16035972211646,-2.97208637845318,1.77084199545662,-1.67834645105466,0.093279484848075,NA
"Gm13919",0.668028011326597,-0.726358807084935,2.53701972072439,-0.286303965693077,0.774645321020518,NA
"Trim44",1128.68177837222,0.173795997865394,0.353329476426134,0.491880834917343,0.622803587405786,0.846280780482265
"Fjx1",130.753931193661,0.500995094165253,0.577518544328064,0.867496116073909,0.385670238921438,0.718869538328599
"Pamr1",167.895005923299,0.294484047033317,0.347082530896354,0.84845539841144,0.396184401676287,0.725261199154567
"Slc1a2",69.5650323215012,0.302366320867906,0.473025192626263,0.639218218355668,0.522680981928115,0.796028414135117
"Cd44",254.025856180969,-0.148413651326211,0.307727464908552,-0.482289259979817,0.629600475704324,0.849346954099536
"Pdhx",263.283288416852,0.0409003981943604,0.220774430499754,0.185258764349552,0.853026079412093,0.948306932273501
"Apip",461.8440803545,0.494109045515395,0.405161302712428,1.21953661963147,0.222640585708375,0.619647430401764
"Ehf",754.706729293681,0.403612793343986,0.318137466668689,1.2686741916013,0.204557290958542,0.61034871947324
"BC016548",1.5569628444884,0.559376272890585,1.83833258563306,0.304284587708569,0.760911086039504,NA
"Elf5",103.749088052895,0.903258160635448,0.482068942159696,1.87371158280556,0.0609701885946536,0.474808990223245
"Cat",2175.2494095123,-0.0641788165657231,0.281735752648394,-0.227797913336964,0.819803348968418,0.935768238152042
"Abtb2",179.948096144975,-0.122366548904468,0.392500053971676,-0.311761865167279,0.755221507730918,0.90809332600578
"8030431J09Rik",62.1778809974715,0.422603441599769,0.315432182960669,1.33976006390085,0.180323363121166,0.588419898098502
"Nat10",398.152587230199,-0.166290745766979,0.153168012515514,-1.08567541640024,0.277622620732269,0.655814157557972
"Caprin1",2073.20608517552,-0.0801090295091886,0.1606212878017,-0.498744784116596,0.617959190609347,0.843783874694441
"Lmo2",196.292194134006,-0.481836171817959,0.43355843728187,-1.11135231236361,0.26641673033306,0.647197407074776
"Gm38515",34.4048027942824,-1.13386508317757,0.695458243388602,-1.63038556801462,0.103020032914528,0.520686453932017
"4931422A03Rik",4.75746955911127,0.674631493226444,1.11207759451988,0.606640666578401,0.544089406078713,NA
"Fbxo3",821.64504398096,0.148981564888612,0.171316810835373,0.869626069748496,0.384504786163043,0.718586666474481
"Gm24644",0.655461691905591,-0.618127060074849,2.56000214851785,-0.241455680196488,0.809201962445717,NA
"Cd59b",27.0404588912047,0.138400306076425,0.510375954629271,0.271173249486168,0.786257786219712,0.921386113363959
"Cd59a",318.029567335082,0.759198161474988,0.360116060619126,2.10820411666656,0.0350133373593822,0.425036193099496
"A930018P22Rik",2.17220588469712,-0.725562518030567,1.70315861991182,-0.42600994971809,0.670100595927792,NA
"D430041D05Rik",0.63988353261274,0.529015170446611,2.3897154723778,0.221371613717777,0.824803093118327,NA
"Hipk3",888.610826030205,0.0770403664690799,0.186580062525586,0.412907817835656,0.679674153050948,0.874051772513767
"Cstf3",251.343220239938,-0.175220051370988,0.218556624005429,-0.801714668536591,0.422718028734947,0.743318780865385
"Tcp11l1",97.0747091455994,0.892373449023413,0.365616555180605,2.44073589223169,0.0146573698000792,0.354477490142778
"Gm6306",3.46868038427647,3.42608750118805,1.37293573496516,2.49544637373357,0.0125798768577884,NA
"Depdc7",82.0958535761152,-0.284424421877027,0.465948947550687,-0.610419710940729,0.541583814312107,0.807918219774955
"Qser1",466.801958644765,0.428428583643728,0.300071642684588,1.42775431830478,0.153362585623118,0.569112960237545
"Prrg4",134.35745281475,0.234403457872402,0.297641892030896,0.787535169438013,0.430968648946723,0.746909806938694
"Ccdc73",14.2708458085796,0.355853026848878,0.535947494355995,0.663969942198308,0.506709549189702,0.785720609089176
"Eif3m",1392.29035918188,0.33645474980609,0.239797804698251,1.40307685564289,0.160593921941609,0.57643288010828
"Gm38521",5.12684295338773,-1.27953635323432,0.823444084460427,-1.55388371521638,0.120212156845062,NA
"Wt1os",0.948504233882742,3.74116927860841,3.04003846745694,1.23063221688046,0.218460450109633,NA
"Wt1",54.0744919394691,0.637595618677287,0.522124138493375,1.22115713806512,0.222026529268014,0.619369468713864
"Them7",23.1614334529583,1.58652840756508,0.644911375052613,2.46007198653559,0.0138909150413802,0.353199565126002
"Rcn1",571.940505320659,0.234793911928655,0.254534599085777,0.922443992965885,0.356297031492284,0.702427088256144
"Gm39900",1.73006793698854,1.67697622424541,1.78080908211908,0.941693436474327,0.346349616396328,NA
"Gm35946",2.69048632653114,1.51395351744145,1.29128431255632,1.17244010689197,0.24102040509505,NA
"Pax6",23.1726963858562,-0.0694346636973377,0.630630265542282,-0.110103601890452,0.91232721163226,0.969337185576005
"Elp4",128.991557334388,-0.0406191327503766,0.189395359235703,-0.214467413110296,0.830182576309345,0.939825067528461
"Immp1l",325.394960731393,0.472384747985738,0.20782680627184,2.27297313787256,0.023027798750851,0.394749364401412
"Dnajc24",57.3351980588816,-0.0105699017169371,0.243178189401399,-0.0434656650045619,0.965330334003577,0.988828650799779
"Gm9342",0.925917779621982,-0.125567859039816,2.11302168936263,-0.0594257312511036,0.952613018696474,NA
"BB218582",6.00164312128327,0.706041402722483,0.940337135130229,0.750838583679566,0.452749805732771,0.758314491550444
"Mpped2",75.1808590419834,0.655587685509715,0.57047881605144,1.14918848353977,0.250478268594121,0.640600927032985
"Gm29885",6.68197726537756,1.13222909321124,0.93797965700672,1.20709344254267,0.227396159969084,0.623504136766126
"Gm22813",1.98465512569856,4.14591138370574,1.5618882168888,2.65442260135887,0.00794442625178298,NA
"Arl14ep",286.468555609901,0.235285619401805,0.247784888517478,0.949555966909612,0.342337921459279,0.694779308571207
"Mettl15",30.1092920747812,-0.0182208283487795,0.481618819071728,-0.0378324675599229,0.969821257525427,0.990637052057478
"Kif18a",19.2100097374519,-0.393963133849726,0.633287440076082,-0.6220921321326,0.533881288195068,0.802505423075512
"Bdnf",5.3401881864929,1.30433593518386,1.10916136470708,1.17596589341022,0.23960850548637,0.630952117861997
"Lin7c",747.527246377376,0.0203122402874071,0.137804112025641,0.147399377194402,0.882816797080389,0.959578348422627
"Lgr4",578.556696563505,-7.53853329627789e-05,0.359551138979442,-0.000209665120730126,0.999832711438456,0.999894145092001
"Ccdc34",143.194882795695,-0.379968919210339,0.394473631398243,-0.963230211011847,0.33543200720176,0.691334570372356
"Bbox1",79.1812776598824,-1.50531187384268,0.895580604950727,-1.68082232411175,0.0927974311001282,0.513701280183533
"Fibin",28.3464042972713,-0.533120655961513,0.574602324478512,-0.927808039143166,0.353507153189304,0.701155547807593
"Slc5a12",250.619111638006,-3.72223984256498,2.27554923713906,-1.63575447272886,NA,NA
"Gm52522",1.2188063780895,0.531817376390105,1.84554001073951,0.288163558251444,0.773221542443495,NA
"Ano3",1.25675340989644,-1.49358330278641,1.71994209771227,-0.868391618981274,0.385179981389384,NA
